,Left,Right
21,"[0.3827306628227234, 0.6032253503799438, -5.4264074123011596e-08, 0.44153541326522827, 0.5845167636871338, 0.03642767295241356, 0.4788359999656677, 0.6121062636375427, 0.05817091092467308, 0.5043084621429443, 0.6518743634223938, 0.07354137301445007, 0.5140209197998047, 0.6905736327171326, 0.08861994743347168, 0.49362120032310486, 0.6245055794715881, 0.05340384691953659, 0.5383335947990417, 0.6726642847061157, 0.06676594913005829, 0.5613323450088501, 0.7005225419998169, 0.07231982797384262, 0.5787567496299744, 0.7192431092262268, 0.07593812793493271, 0.48536166548728943, 0.6751197576522827, 0.039858296513557434, 0.5388117432594299, 0.7339262366294861, 0.05426199361681938, 0.5651183724403381, 0.7674604654312134, 0.05484779179096222, 0.5867907404899597, 0.7938088178634644, 0.05384213849902153, 0.46968749165534973, 0.7231124043464661, 0.027962224557995796, 0.5201839208602905, 0.7762489914894104, 0.04011763259768486, 0.5507335662841797, 0.8030885457992554, 0.0393102653324604, 0.5710327625274658, 0.824434220790863, 0.03694405034184456, 0.4452818036079407, 0.7757059335708618, 0.019183604046702385, 0.4833764135837555, 0.8271481394767761, 0.034139327704906464, 0.5056549906730652, 0.8524597883224487, 0.04145044833421707, 0.5245336294174194, 0.8711161613464355, 0.045027460902929306]",[]
22,"[0.4034353494644165, 0.6199436783790588, 2.8523697181981333e-08, 0.45069003105163574, 0.5880997180938721, 0.037853702902793884, 0.48669928312301636, 0.5999487042427063, 0.06565111875534058, 0.5130180716514587, 0.6265996098518372, 0.08746910095214844, 0.5246757864952087, 0.6575337052345276, 0.10960463434457779, 0.49928566813468933, 0.6193258762359619, 0.07084494829177856, 0.5396590232849121, 0.6575907468795776, 0.09367948770523071, 0.5618028044700623, 0.6855259537696838, 0.1036902666091919, 0.5789263844490051, 0.7070686221122742, 0.10936912894248962, 0.4894492030143738, 0.6678873300552368, 0.05991985276341438, 0.5390410423278809, 0.7112253308296204, 0.08284691721200943, 0.5645641088485718, 0.7422937750816345, 0.08630433678627014, 0.5858795642852783, 0.7680577635765076, 0.08683596551418304, 0.4755247235298157, 0.7118702530860901, 0.04975159466266632, 0.5204437971115112, 0.7560932040214539, 0.06889822334051132, 0.5523889660835266, 0.7820137143135071, 0.06942728906869888, 0.5746603608131409, 0.8077614307403564, 0.06718654930591583, 0.4539523720741272, 0.7628787755966187, 0.04251178726553917, 0.4868637025356293, 0.8128361105918884, 0.06216542050242424, 0.5060607194900513, 0.8392822742462158, 0.06979729235172272, 0.5236401557922363, 0.862990140914917, 0.07284021377563477]",[]
23,"[0.3916015625, 0.6111740469932556, 6.327611146161871e-08, 0.44697633385658264, 0.5776153802871704, 0.028464600443840027, 0.48276135325431824, 0.5999888777732849, 0.05122504010796547, 0.5078495144844055, 0.6388501524925232, 0.06903912127017975, 0.5181471705436707, 0.6771860718727112, 0.08747822046279907, 0.49205559492111206, 0.6293706297874451, 0.06058840826153755, 0.534123420715332, 0.6761272549629211, 0.0780850350856781, 0.558097243309021, 0.7095186114311218, 0.08502736687660217, 0.5746456980705261, 0.7332032322883606, 0.08963960409164429, 0.4815557897090912, 0.6811676025390625, 0.05236160755157471, 0.5327250957489014, 0.7382656931877136, 0.06996069103479385, 0.558529794216156, 0.7743882536888123, 0.06990689784288406, 0.5793589949607849, 0.8042716979980469, 0.0689273253083229, 0.4657282531261444, 0.7286795973777771, 0.0442495197057724, 0.5097453594207764, 0.7792340517044067, 0.05844483897089958, 0.5417451858520508, 0.8066965937614441, 0.05590013414621353, 0.5628870129585266, 0.8298437595367432, 0.05302058532834053, 0.44119590520858765, 0.7830117344856262, 0.03836100175976753, 0.47455647587776184, 0.8343364596366882, 0.05657709017395973, 0.4954431354999542, 0.8588139414787292, 0.06424377113580704, 0.5136002898216248, 0.8774222731590271, 0.06812097877264023]",[]
24,"[0.3792652487754822, 0.6237353086471558, -5.9446012556918504e-08, 0.43478408455848694, 0.609472393989563, 0.04173522815108299, 0.472684770822525, 0.635398268699646, 0.06720460951328278, 0.4960970878601074, 0.6776763796806335, 0.08607622236013412, 0.5105872750282288, 0.7163990139961243, 0.10510513931512833, 0.4926612079143524, 0.6647095680236816, 0.05976012349128723, 0.5368313193321228, 0.7169936299324036, 0.07753799855709076, 0.5587212443351746, 0.7462515830993652, 0.08610232174396515, 0.5764518976211548, 0.7710651159286499, 0.09131865948438644, 0.4816669225692749, 0.7125385999679565, 0.04502501338720322, 0.5346325039863586, 0.7779568433761597, 0.05918728560209274, 0.5636345744132996, 0.8171135783195496, 0.06057460978627205, 0.588029682636261, 0.8464184999465942, 0.06015908718109131, 0.4647347033023834, 0.7513565421104431, 0.03224042057991028, 0.5107884407043457, 0.8015695810317993, 0.04521220922470093, 0.5448428392410278, 0.8252876400947571, 0.045317597687244415, 0.5681639909744263, 0.8412882089614868, 0.0435296967625618, 0.43909192085266113, 0.7973930239677429, 0.023088471964001656, 0.4750549793243408, 0.8533549904823303, 0.04018959403038025, 0.49882346391677856, 0.873266875743866, 0.04840385541319847, 0.5189701318740845, 0.8850192427635193, 0.05195227637887001]",[]
25,"[0.37066248059272766, 0.5935994982719421, -4.728267199993752e-08, 0.42491066455841064, 0.5708983540534973, 0.02764408104121685, 0.4604265093803406, 0.5985592603683472, 0.04373927414417267, 0.48311272263526917, 0.6425438523292542, 0.0544685535132885, 0.49843406677246094, 0.677958071231842, 0.06449155509471893, 0.47742488980293274, 0.6171096563339233, 0.03516017645597458, 0.5265559554100037, 0.6661872267723083, 0.04098540171980858, 0.5529355406761169, 0.698847770690918, 0.04342951625585556, 0.5732075572013855, 0.7262551784515381, 0.04526267945766449, 0.47171711921691895, 0.6674325466156006, 0.021744191646575928, 0.5274060964584351, 0.728070855140686, 0.02662096545100212, 0.5607361793518066, 0.7706742286682129, 0.023786894977092743, 0.5864326357841492, 0.8038437366485596, 0.020875554531812668, 0.4588889479637146, 0.7138387560844421, 0.009452368132770061, 0.5102081894874573, 0.764075756072998, 0.012547232210636139, 0.5451314449310303, 0.7911985516548157, 0.0074975090101361275, 0.5694502592086792, 0.8104666471481323, 0.0032411834690719843, 0.43881121277809143, 0.7650485634803772, -0.00029623453156091273, 0.4789109528064728, 0.8191814422607422, 0.0045400052331388, 0.5041167140007019, 0.8484356999397278, 0.0058310567401349545, 0.5253925919532776, 0.8698785305023193, 0.005879049655050039]",[]
26,"[0.3884216845035553, 0.5834538340568542, -1.0983616505200189e-07, 0.4365037977695465, 0.5466241240501404, 0.03402533009648323, 0.46501776576042175, 0.5655309557914734, 0.0572686530649662, 0.48500606417655945, 0.5958384871482849, 0.07466127723455429, 0.4973331689834595, 0.6235718727111816, 0.09154694527387619, 0.4874958395957947, 0.6066280603408813, 0.053183261305093765, 0.5291687846183777, 0.6483790874481201, 0.06717795133590698, 0.5531726479530334, 0.6770945191383362, 0.07448434084653854, 0.5709806680679321, 0.6998346447944641, 0.07918266206979752, 0.4822099804878235, 0.658039927482605, 0.0403677262365818, 0.5347135663032532, 0.7063695192337036, 0.05232411250472069, 0.5636666417121887, 0.7377240061759949, 0.053059112280607224, 0.5868577361106873, 0.7620503306388855, 0.05258644372224808, 0.471101850271225, 0.7029685378074646, 0.02863052301108837, 0.5205972194671631, 0.7487086057662964, 0.036569878458976746, 0.553432822227478, 0.7747475504875183, 0.033470045775175095, 0.5764041543006897, 0.7919343709945679, 0.030685115605592728, 0.4519209563732147, 0.7515036463737488, 0.019953418523073196, 0.4905242919921875, 0.7988771796226501, 0.028427325189113617, 0.515923798084259, 0.8229482173919678, 0.031237369403243065, 0.5378849506378174, 0.8367666006088257, 0.03250908851623535]",[]
27,"[0.39878642559051514, 0.5851262211799622, -7.141549929201574e-08, 0.44694194197654724, 0.5505479574203491, 0.02947155386209488, 0.4814884066581726, 0.5643987655639648, 0.052341658622026443, 0.5053154230117798, 0.5965098142623901, 0.06888154149055481, 0.5197662711143494, 0.624362587928772, 0.0846031904220581, 0.49589699506759644, 0.6080087423324585, 0.061718251556158066, 0.5369186997413635, 0.6527470946311951, 0.07831227779388428, 0.5592581629753113, 0.6834644079208374, 0.08370942622423172, 0.5776481628417969, 0.7091935276985168, 0.08551876246929169, 0.4873930513858795, 0.6618897318840027, 0.04946205019950867, 0.5368819236755371, 0.7062068581581116, 0.06460846960544586, 0.5650433897972107, 0.7365013957023621, 0.061252862215042114, 0.5885339975357056, 0.7614291906356812, 0.0563400499522686, 0.47430768609046936, 0.707935094833374, 0.037062618881464005, 0.5200792551040649, 0.7517173290252686, 0.047027964144945145, 0.552097499370575, 0.7775200009346008, 0.04031595215201378, 0.5759634375572205, 0.7991324663162231, 0.0336693674325943, 0.4525642395019531, 0.758337676525116, 0.02689502388238907, 0.4891766309738159, 0.8065979480743408, 0.03655410185456276, 0.5139553546905518, 0.8304174542427063, 0.037989187985658646, 0.5373057723045349, 0.8469262719154358, 0.03712422028183937]",[]
28,"[0.38743120431900024, 0.5948128700256348, 3.393601488710374e-08, 0.44812455773353577, 0.5784231424331665, 0.024444730952382088, 0.48518016934394836, 0.6065148115158081, 0.046082403510808945, 0.5081778168678284, 0.6495836973190308, 0.06176041439175606, 0.5226652026176453, 0.6833433508872986, 0.07751239836215973, 0.4943595826625824, 0.6436420679092407, 0.06589534133672714, 0.5350239872932434, 0.6927638053894043, 0.07913761585950851, 0.5592198371887207, 0.7275629639625549, 0.08005240559577942, 0.5777544975280762, 0.7560384273529053, 0.07938747107982635, 0.4825291633605957, 0.6905784010887146, 0.05508758872747421, 0.530243992805481, 0.7477321624755859, 0.0674324780702591, 0.5583465099334717, 0.7837328314781189, 0.05972104147076607, 0.5835893750190735, 0.8151895403862, 0.052478570491075516, 0.46650663018226624, 0.7301335334777832, 0.04288807883858681, 0.5093783140182495, 0.7859483361244202, 0.05114021897315979, 0.5418084263801575, 0.8178298473358154, 0.04290415719151497, 0.5652441382408142, 0.844096302986145, 0.03574659675359726, 0.4413538873195648, 0.7745356559753418, 0.03216218575835228, 0.4755508005619049, 0.8276314735412598, 0.042124949395656586, 0.4993610084056854, 0.8549277782440186, 0.044212326407432556, 0.5208964943885803, 0.875679075717926, 0.043971143662929535]",[]
29,"[0.40275895595550537, 0.624230146408081, 1.3239028362477256e-07, 0.4534049332141876, 0.6163473129272461, 0.030020322650671005, 0.48721301555633545, 0.6479745507240295, 0.04447689279913902, 0.5110921859741211, 0.6922026872634888, 0.05319540202617645, 0.5198765993118286, 0.7354018092155457, 0.06106565147638321, 0.5037103295326233, 0.6712941527366638, 0.03443072736263275, 0.5438732504844666, 0.7403032779693604, 0.04036952927708626, 0.5692644119262695, 0.7834349870681763, 0.04298323392868042, 0.586050808429718, 0.8177907466888428, 0.044887036085128784, 0.4940446615219116, 0.7077207565307617, 0.020260699093341827, 0.5423458218574524, 0.7778505682945251, 0.025483278557658195, 0.5704500079154968, 0.821534276008606, 0.024645602330565453, 0.5905774831771851, 0.8571793437004089, 0.02438025176525116, 0.47511908411979675, 0.7425536513328552, 0.00794744212180376, 0.523219108581543, 0.8115639090538025, 0.011910689994692802, 0.5526793599128723, 0.8508294224739075, 0.011985871009528637, 0.572145938873291, 0.8803271055221558, 0.011794978752732277, 0.4464260935783386, 0.783799946308136, -0.0015573075506836176, 0.4834948778152466, 0.8409692049026489, 0.003656735410913825, 0.5077463388442993, 0.8661152124404907, 0.007677576970309019, 0.5284736156463623, 0.8847472667694092, 0.010909166187047958]",[]
30,"[0.40493008494377136, 0.6146626472473145, 2.7267500257721622e-08, 0.453897088766098, 0.6105940341949463, 0.02699115499854088, 0.48395052552223206, 0.6437239646911621, 0.04263266921043396, 0.5023618936538696, 0.6908220648765564, 0.052548062056303024, 0.5094884037971497, 0.7279881834983826, 0.0620080940425396, 0.4976269602775574, 0.6627507209777832, 0.03816116228699684, 0.5345472097396851, 0.7299255132675171, 0.04437444731593132, 0.5571004152297974, 0.7743513584136963, 0.04721883684396744, 0.5714121460914612, 0.8080283999443054, 0.049355123192071915, 0.4880453646183014, 0.6986950039863586, 0.025674305856227875, 0.5383821129798889, 0.7682245373725891, 0.02917473018169403, 0.5673580169677734, 0.8136296272277832, 0.026724837720394135, 0.5886695981025696, 0.8519747257232666, 0.02581142634153366, 0.4703889787197113, 0.7339484095573425, 0.01424374058842659, 0.5208075046539307, 0.7970430850982666, 0.01514948159456253, 0.5519837737083435, 0.8386245965957642, 0.0114928362891078, 0.5733143091201782, 0.8686390519142151, 0.009895636700093746, 0.44370725750923157, 0.7748122215270996, 0.005379797425121069, 0.4798051714897156, 0.8327994346618652, 0.009121943265199661, 0.5038178563117981, 0.8598814010620117, 0.011373579502105713, 0.5250809192657471, 0.8789529800415039, 0.013430970720946789]",[]
31,"[0.40576180815696716, 0.612231969833374, 3.23590150230757e-08, 0.4535878002643585, 0.6054132580757141, 0.02703067660331726, 0.4869646430015564, 0.6399121284484863, 0.04470329359173775, 0.5090698003768921, 0.6859784126281738, 0.0574188157916069, 0.5187444686889648, 0.7223271131515503, 0.07008495926856995, 0.4995461106300354, 0.6650155782699585, 0.038600459694862366, 0.5394711494445801, 0.7334710359573364, 0.045556072145700455, 0.5635713934898376, 0.7785220146179199, 0.048731233924627304, 0.579491376876831, 0.812228798866272, 0.05101357400417328, 0.48769354820251465, 0.7000930905342102, 0.027101827785372734, 0.5374361872673035, 0.7749536037445068, 0.03226616978645325, 0.5647459030151367, 0.8212294578552246, 0.03038165345788002, 0.586578369140625, 0.8597280979156494, 0.029185155406594276, 0.46859636902809143, 0.733734130859375, 0.016589945182204247, 0.5155144333839417, 0.8024379014968872, 0.018797878175973892, 0.5464510321617126, 0.8463433384895325, 0.014867410063743591, 0.5675317645072937, 0.8788198828697205, 0.012344560585916042, 0.44092726707458496, 0.7734067440032959, 0.008663054555654526, 0.47607800364494324, 0.829858660697937, 0.012655667960643768, 0.5004630088806152, 0.8579662442207336, 0.013902265578508377, 0.5219887495040894, 0.8788883686065674, 0.01470600999891758]",[]
32,"[0.4144350588321686, 0.6126163601875305, -6.2214522422721075e-09, 0.46573588252067566, 0.6074700355529785, 0.03799969330430031, 0.49170851707458496, 0.6456208229064941, 0.058786727488040924, 0.5120439529418945, 0.6933774948120117, 0.07260031253099442, 0.5204871892929077, 0.7336074709892273, 0.0861068069934845, 0.5062621235847473, 0.6625350117683411, 0.05083608999848366, 0.5468181371688843, 0.7300668358802795, 0.06384112685918808, 0.5689908862113953, 0.7715219855308533, 0.0714341551065445, 0.583052396774292, 0.8042445182800293, 0.07677475363016129, 0.4971817433834076, 0.7013880014419556, 0.03553767502307892, 0.5499192476272583, 0.7750139832496643, 0.04710840806365013, 0.5766640305519104, 0.8192715644836426, 0.04926138371229172, 0.5953052639961243, 0.854805052280426, 0.05050549656152725, 0.48053738474845886, 0.7378019690513611, 0.02204728312790394, 0.5302809476852417, 0.8067803978919983, 0.03165018558502197, 0.5599614977836609, 0.8476387858390808, 0.031137872487306595, 0.577990710735321, 0.8758102655410767, 0.029669158160686493, 0.45380765199661255, 0.7816315293312073, 0.011864259839057922, 0.4902832508087158, 0.8404082655906677, 0.02361757680773735, 0.5128130316734314, 0.8663824796676636, 0.02885613590478897, 0.5320037603378296, 0.8823801279067993, 0.031561534851789474]",[]
33,"[0.41535043716430664, 0.6237959861755371, -4.8327823520821767e-08, 0.46083223819732666, 0.6078493595123291, 0.03892035409808159, 0.4866267740726471, 0.6371142268180847, 0.06378600001335144, 0.5052102208137512, 0.6798643469810486, 0.08221399784088135, 0.5118330717086792, 0.7175467610359192, 0.1005101129412651, 0.5042396187782288, 0.6662135720252991, 0.05596020445227623, 0.5417154431343079, 0.7259522080421448, 0.07009638845920563, 0.5637966990470886, 0.7671541571617126, 0.07673367112874985, 0.5777665972709656, 0.7992423176765442, 0.08112526684999466, 0.49429601430892944, 0.7057285904884338, 0.04148847982287407, 0.5460367798805237, 0.7734850645065308, 0.05374128744006157, 0.5722703337669373, 0.8157500624656677, 0.05501683056354523, 0.5913680791854858, 0.8512036800384521, 0.05532756820321083, 0.47886162996292114, 0.7427704334259033, 0.028538616374135017, 0.5261155366897583, 0.8072966933250427, 0.03736317902803421, 0.5564024448394775, 0.8464230895042419, 0.03554033488035202, 0.5739613175392151, 0.8752760887145996, 0.03339874744415283, 0.4540618658065796, 0.7890903949737549, 0.01902141608297825, 0.4883802533149719, 0.8457359075546265, 0.028424104675650597, 0.5114902853965759, 0.8697519898414612, 0.03154914081096649, 0.5304929614067078, 0.8865110874176025, 0.03295604884624481]",[]
34,"[0.4094569683074951, 0.6195899248123169, -7.220047137934671e-08, 0.4601416289806366, 0.6164963245391846, 0.04397527500987053, 0.4899347722530365, 0.6481793522834778, 0.06969797611236572, 0.5083460807800293, 0.6870925426483154, 0.0877942368388176, 0.5159558057785034, 0.7263278961181641, 0.10573484003543854, 0.5082944631576538, 0.6674705147743225, 0.06247080862522125, 0.5435416102409363, 0.7347979545593262, 0.08051684498786926, 0.5611909627914429, 0.7766695618629456, 0.09071674942970276, 0.5721885561943054, 0.8083817958831787, 0.0981830433011055, 0.4971805214881897, 0.7058958411216736, 0.04710124060511589, 0.5499738454818726, 0.7768616080284119, 0.06446225196123123, 0.5757089853286743, 0.822990357875824, 0.06994332373142242, 0.5935761332511902, 0.8592994809150696, 0.07361307740211487, 0.4782414138317108, 0.7450428009033203, 0.03364426642656326, 0.5299936532974243, 0.8080426454544067, 0.04928266257047653, 0.5600844025611877, 0.8415330648422241, 0.054188136011362076, 0.5798250436782837, 0.8662263751029968, 0.056541405618190765, 0.4498811960220337, 0.7936690449714661, 0.023755760863423347, 0.48916465044021606, 0.8536327481269836, 0.04014386981725693, 0.5128653645515442, 0.8746144771575928, 0.049632005393505096, 0.5324220061302185, 0.8879322409629822, 0.055840183049440384]",[]
35,"[0.4007088243961334, 0.6078627109527588, -8.679264595912173e-08, 0.4472939372062683, 0.5978708267211914, 0.06581944227218628, 0.47303593158721924, 0.6219010949134827, 0.10769478231668472, 0.4885731041431427, 0.6594831943511963, 0.13794411718845367, 0.4968077540397644, 0.6988168954849243, 0.1677284985780716, 0.49618303775787354, 0.6495260000228882, 0.11356808990240097, 0.5306318402290344, 0.7081939578056335, 0.15048083662986755, 0.5446116924285889, 0.7434859275817871, 0.16916689276695251, 0.5559121370315552, 0.7684823870658875, 0.18137790262699127, 0.48819246888160706, 0.6916932463645935, 0.09347227960824966, 0.5432930588722229, 0.758220911026001, 0.13008330762386322, 0.5692391395568848, 0.802282989025116, 0.1420704424381256, 0.5890123248100281, 0.8341411352157593, 0.14912939071655273, 0.4743369519710541, 0.7361312508583069, 0.07498662173748016, 0.5284753441810608, 0.790569007396698, 0.10697963088750839, 0.5591960549354553, 0.8220496773719788, 0.1173517256975174, 0.5772922039031982, 0.8459908366203308, 0.12192699313163757, 0.4505773186683655, 0.7909226417541504, 0.06098539009690285, 0.4897947609424591, 0.850845456123352, 0.0892893448472023, 0.5140698552131653, 0.8723191022872925, 0.10377752780914307, 0.5341460704803467, 0.8838915824890137, 0.1125207468867302]",[]
36,"[0.40030181407928467, 0.6137595176696777, 1.2386739456360374e-07, 0.44572898745536804, 0.607150673866272, 0.0102107347920537, 0.48656004667282104, 0.6320233941078186, 0.021114520728588104, 0.5161145329475403, 0.6726378202438354, 0.027724875137209892, 0.5371131896972656, 0.7045592665672302, 0.0346858948469162, 0.49847525358200073, 0.6436389684677124, 0.035654060542583466, 0.5441754460334778, 0.6921295523643494, 0.03912510722875595, 0.5728217363357544, 0.7239556908607483, 0.0382467620074749, 0.595017671585083, 0.7497809529304504, 0.036823105067014694, 0.4932878315448761, 0.6786384582519531, 0.027040328830480576, 0.5426895022392273, 0.7189085483551025, 0.02840067259967327, 0.5770297050476074, 0.7505905628204346, 0.020594099536538124, 0.6028763055801392, 0.7760092616081238, 0.014885521493852139, 0.4813792407512665, 0.7120656967163086, 0.016672858968377113, 0.5288293361663818, 0.7440669536590576, 0.014705522917211056, 0.5620536208152771, 0.7669500708580017, 0.005757318343967199, 0.5882295966148376, 0.7853325605392456, -0.00012160265760030597, 0.46252626180648804, 0.74844890832901, 0.006742099300026894, 0.49954843521118164, 0.7835452556610107, 0.005445573944598436, 0.5258479118347168, 0.8005069494247437, 0.002340206177905202, 0.5495522022247314, 0.8131145238876343, 1.2039536159136333e-05]",[]
37,[],"[0.4088937044143677, 0.6106910705566406, 1.668071831772977e-07, 0.45308488607406616, 0.5625928640365601, 0.017306368798017502, 0.4866580367088318, 0.5670445561408997, 0.035849910229444504, 0.5133383870124817, 0.5863750576972961, 0.048926617950201035, 0.5302241444587708, 0.6082783937454224, 0.061904460191726685, 0.5018818378448486, 0.6130744814872742, 0.06596500426530838, 0.5424535870552063, 0.6493700742721558, 0.08226987719535828, 0.5671155452728271, 0.6766969561576843, 0.08423766493797302, 0.5871391296386719, 0.6986722350120544, 0.08336205035448074, 0.4973560869693756, 0.6591421961784363, 0.05800308287143707, 0.5437449812889099, 0.6970279812812805, 0.07336688786745071, 0.5721577405929565, 0.7232519388198853, 0.06580161303281784, 0.59678715467453, 0.7465393543243408, 0.05804038047790527, 0.4879688024520874, 0.7006650567054749, 0.04774955287575722, 0.5296943783760071, 0.7376497387886047, 0.05868248641490936, 0.561397910118103, 0.760290265083313, 0.05038449168205261, 0.5848146080970764, 0.7806087732315063, 0.04234210401773453, 0.470928430557251, 0.7482139468193054, 0.03810916841030121, 0.5063050389289856, 0.7808056473731995, 0.048598699271678925, 0.5311203598976135, 0.7940472364425659, 0.049808092415332794, 0.5529682636260986, 0.8031235337257385, 0.04852171987295151]"
38,"[0.3787229061126709, 0.6387690901756287, -1.525483668274319e-07, 0.44451233744621277, 0.640798807144165, 0.01800261065363884, 0.4915558993816376, 0.6859625577926636, 0.024588730186223984, 0.5163445472717285, 0.7454551458358765, 0.03038397617638111, 0.5218886137008667, 0.7967528104782104, 0.036286819726228714, 0.48829352855682373, 0.7492997050285339, -0.0007726871990598738, 0.5248382091522217, 0.8456988334655762, 0.006228710059076548, 0.5427414178848267, 0.8758783936500549, 0.01372610218822956, 0.5539388656616211, 0.8858872652053833, 0.019655022770166397, 0.4589700996875763, 0.7888852953910828, -0.004647558555006981, 0.4970315098762512, 0.8757321238517761, 0.009547457098960876, 0.5104525685310364, 0.8841961622238159, 0.02019006945192814, 0.5167198777198792, 0.8734222054481506, 0.02546198107302189, 0.4266803562641144, 0.8165999054908752, -0.004689745604991913, 0.46230295300483704, 0.8802561163902283, 0.01506058033555746, 0.47377175092697144, 0.8720790147781372, 0.029846159741282463, 0.4731777608394623, 0.8483321666717529, 0.03573513776063919, 0.39499884843826294, 0.8342370986938477, -0.003045140067115426, 0.4275464415550232, 0.869939386844635, 0.01761891506612301, 0.43971341848373413, 0.8613657355308533, 0.033124346286058426, 0.4407459497451782, 0.8418878316879272, 0.042600490152835846]",[]
39,"[0.3762113153934479, 0.6216802597045898, -1.2333062215930113e-07, 0.44335439801216125, 0.6311878561973572, 0.015598434954881668, 0.4884969890117645, 0.6826528310775757, 0.019004791975021362, 0.5113360285758972, 0.7497918009757996, 0.020922135561704636, 0.5161369442939758, 0.8050543069839478, 0.02263829857110977, 0.4890930652618408, 0.7360705137252808, -0.005473965313285589, 0.5210669040679932, 0.8465971350669861, -0.00307495822198689, 0.5336689352989197, 0.8799220323562622, 0.00162115425337106, 0.5406931638717651, 0.8887273073196411, 0.006182724144309759, 0.4579848051071167, 0.774253785610199, -0.011066296137869358, 0.4914442002773285, 0.8767671585083008, -0.0012668195413425565, 0.5013502836227417, 0.8914770483970642, 0.006163428071886301, 0.5060311555862427, 0.8831686973571777, 0.009321129880845547, 0.4232659637928009, 0.8034759759902954, -0.013003220781683922, 0.45484277606010437, 0.8818182349205017, 0.00245451251976192, 0.4623446464538574, 0.8757100105285645, 0.01429812517017126, 0.46072620153427124, 0.8507737517356873, 0.018514983355998993, 0.38977766036987305, 0.8220343589782715, -0.013403822667896748, 0.42049309611320496, 0.8715550899505615, 0.004563808441162109, 0.4286237955093384, 0.8632731437683105, 0.01931058242917061, 0.426918089389801, 0.8402339220046997, 0.02822747640311718]",[]
40,"[0.377506285905838, 0.6199203729629517, -3.2657521131795875e-08, 0.4421018064022064, 0.628036618232727, 0.015265262685716152, 0.4874858856201172, 0.6791356801986694, 0.02086111158132553, 0.509693443775177, 0.7449281215667725, 0.025649793446063995, 0.5131163001060486, 0.7992371916770935, 0.03103371523320675, 0.4880620837211609, 0.7399988174438477, 0.001797930453903973, 0.5193492770195007, 0.8448154330253601, 0.007555472198873758, 0.5342935919761658, 0.887685239315033, 0.014547035098075867, 0.5455284118652344, 0.9089957475662231, 0.02023904025554657, 0.45819705724716187, 0.7791266441345215, -0.0030011965427547693, 0.49146607518196106, 0.8793632984161377, 0.006602992303669453, 0.5042131543159485, 0.9152354598045349, 0.014077073894441128, 0.5134487152099609, 0.9325460195541382, 0.018334953114390373, 0.42518043518066406, 0.8062113523483276, -0.0047498359344899654, 0.45518332719802856, 0.8913553953170776, 0.007536687422543764, 0.46889588236808777, 0.9206215143203735, 0.019193924963474274, 0.4744832217693329, 0.9300093054771423, 0.02520745061337948, 0.3910883665084839, 0.8218023180961609, -0.004843104165047407, 0.42148077487945557, 0.8836126327514648, 0.010609371587634087, 0.4343092441558838, 0.9033228754997253, 0.025586944073438644, 0.4396399259567261, 0.9072467684745789, 0.035873860120773315]",[]
41,"[0.3727245330810547, 0.6165460348129272, -4.430643940622758e-08, 0.43742746114730835, 0.6160830855369568, 0.00823001004755497, 0.4863852858543396, 0.6613743305206299, 0.009547976776957512, 0.5122575163841248, 0.71799635887146, 0.010447727516293526, 0.5216935276985168, 0.7682915329933167, 0.01189093291759491, 0.4855901002883911, 0.7272451519966125, -0.004962241277098656, 0.524114727973938, 0.8212320804595947, -0.008098334074020386, 0.5468145608901978, 0.8632371425628662, -0.009066488593816757, 0.5643020272254944, 0.8866428732872009, -0.00841369666159153, 0.45742717385292053, 0.7657714486122131, -0.008771637454628944, 0.49498870968818665, 0.85968416929245, -0.006538057699799538, 0.5139315128326416, 0.8858084678649902, -0.0037368335761129856, 0.5279040932655334, 0.8948904871940613, -0.0020450965967029333, 0.42612776160240173, 0.7953962683677673, -0.01076559815555811, 0.4627898931503296, 0.8744338154792786, -0.004816562402993441, 0.4829786717891693, 0.8892565369606018, 0.004657852463424206, 0.49278345704078674, 0.8869508504867554, 0.010452241636812687, 0.3944532871246338, 0.8184053897857666, -0.011812720447778702, 0.43051937222480774, 0.8734255433082581, -0.0028126202523708344, 0.4499707520008087, 0.8834863901138306, 0.009076193906366825, 0.4602905511856079, 0.8807978630065918, 0.018305093050003052]",[]
